AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|1|F|COTOPAXI|PANGUA|5651,1000|3822,6000|0,0000|0,0000|0,0000|39482,0200|12087,8100|0,0000|338,6000|57000,8500|9473,7000
2025|1|R|GUAYAS|DAULE|218747,1000|43357,0600|0,0000|0,0000|0,0000|380065,8300|71277,5900|0,0000|3529,7000|455513,3900|262104,1600
2025|1|J|SUCUMBIOS|LAGO AGRIO|64215,1400|1791,4200|0,0000|406,4400|0,0000|41981,1500|16103,6900|10565,6600|755,8400|69406,3400|66413,0000
2025|1|S|GUAYAS|PEDRO CARBO|38873,4800|14460,8400|0,0000|0,0000|0,0000|11981,3100|9840,6900|0,0000|0,0000|21822,0000|53334,3200
2025|1|C|MANABI|BOLIVAR|22407,8100|66516,9300|0,0000|0,0000|0,0000|35739,9900|30910,9500|0,0000|2020,0000|68670,9400|88924,7400
2025|1|I|MORONA SANTIAGO|SAN JUAN BOSCO|6068,3100|1455,3500|0,0000|0,0000|0,0000|9649,5400|626,0000|0,0000|0,0000|10275,5400|7523,6600
2025|1|F|GUAYAS|ALFREDO BAQUERIZO MORENO|26271,7500|6820,7500|0,0000|0,0000|0,0000|27566,7900|6324,3900|0,0000|1174,4000|35065,5800|33092,5000
2025|1|A|ZAMORA CHINCHIPE|PALANDA|5696,5900|20006,5400|0,0000|0,0000|0,0000|8102,8600|43551,5500|0,0000|0,0000|51654,4100|25703,1300
2025|1|T|SUCUMBIOS|LAGO AGRIO|0,0000|5162,0000|0,0000|0,0000|0,0000|1986,2200|65,6100|0,0000|0,0000|2100,7200|5162,0000
2025|1|A|PICHINCHA|PEDRO VICENTE MALDONADO|86771,0600|1757869,4000|0,0000|0,0000|252311,3200|159902,7300|1585214,1000|4998,0000|22291,7500|1774327,8600|2096951,7800
2025|1|M|LOS RIOS|URDANETA|65555,6000|13024,9000|0,0000|0,0000|0,0000|80406,1900|26271,4200|0,0000|0,0000|107000,0300|78580,5000
2025|1|P|PICHINCHA|MEJIA|27738,2700|124831,2100|0,0000|0,0000|0,0000|17898,4200|23016,0300|0,0000|10555,1400|51469,5900|152569,4800
2025|1|O|EL ORO|PORTOVELO|0,0000|44888,8600|0,0000|0,0000|0,0000|344708,8800|2298,0700|0,0000|0,0000|347006,9500|44888,8600
2025|1|M|LOS RIOS|MOCACHE|145545,4900|87865,8500|0,0000|55651,2000|0,0000|108077,6800|19763,1800|0,0000|250,0000|129976,0300|289062,5400
2025|1|S|TUNGURAHUA|BAÑOS DE AGUA SANTA|425387,5100|67851,2700|9077,2700|0,0000|0,0000|417751,3000|29202,8400|0,0000|5774,5000|457498,4100|502316,0500
2025|1|P|AZUAY|SANTA ISABEL|913,5500|14177,5800|0,0000|0,0000|0,0000|1540,1200|681,3900|0,0000|452,5000|2674,0100|15091,1300
2025|1|N|BOLIVAR|LAS NAVES|6598,1700|12852,3200|0,0000|0,0000|0,0000|3025,1800|10217,2300|0,0000|0,0000|13242,4100|19450,4900
2025|1|I|LOJA|CALVAS|19548,7800|23763,0600|22,2200|0,0000|0,0000|27862,5700|9062,3500|0,0000|13,0000|36937,9200|43334,0600
2025|1|N|GALAPAGOS|SANTA CRUZ|4537970,8000|14129335,9900|55183,5300|0,0000|259518,6800|6994936,7800|2932220,3100|774060,9000|143484,9400|10879533,5400|18982009,0000
2025|1|S|EL ORO|PORTOVELO|5220,9800|7351,6200|0,0000|0,0000|0,0000|11365,6900|1386,7700|29,6500|25,0000|12832,8200|12572,6000
2025|1|S|MANABI|FLAVIO ALFARO|13958,8500|19580,1100|0,0000|0,0000|0,0000|11691,3900|5536,9300|0,0000|0,0000|17228,3200|33538,9600
2025|1|F|GUAYAS|EL TRIUNFO|342471,0300|92523,9500|0,0000|0,0000|0,0000|349201,4200|124804,3900|0,0000|0,0000|474484,4600|434994,9800
2025|1|M|PICHINCHA|PUERTO QUITO|37526,2800|6353,2100|0,0000|0,0000|0,0000|19166,8700|7369,5800|0,0000|43,2500|28756,4300|43879,4900
2025|1|F|MANABI|PEDERNALES|85007,5600|22943,5800|0,0000|0,0100|0,0000|49149,5600|38910,5500|115,0000|0,0000|88175,1100|107951,1500
2025|1|G|ZAMORA CHINCHIPE|YACUAMBI|113133,0300|12699,9200|0,0000|0,0000|0,0000|96682,6000|37834,1700|815,6600|1100,0000|136432,4300|125832,9500
2025|1|H|EL ORO|EL GUABO|7812,1200|1490817,0700|0,0000|0,0000|0,0000|98570,8800|993608,4300|0,0000|22365,7900|1114598,9800|1498629,1900
2025|1|L|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|59342,6600|57367,8500|0,0000|0,0000|0,0000|43956,0900|20436,8800|92,9900|1184,0000|70142,9800|116710,5100
2025|1|R|IMBABURA|COTACACHI|260,8700|3200,0000|100,0000|0,0000|0,0000|1346,6300|23,7700|0,0000|0,0000|1370,4000|3560,8700
2025|1|F|MORONA SANTIAGO|HUAMBOYA|26244,0300|30,0100|0,0000|13400,3400|0,0000|70874,9800|13954,0200|0,0000|3400,0000|124973,7500|39674,3800
2025|1|F|LOS RIOS|PUEBLO VIEJO|44256,0400|64987,7900|0,0000|0,0000|0,0000|41240,0100|21266,1100|0,0000|7200,0000|70483,3700|109243,8300
2025|1|J|LOS RIOS|URDANETA|4972,3900|800,0000|0,0000|0,0000|0,0000|17572,7300|223,8300|0,0000|0,0000|17796,5600|5772,3900
2025|1|M|AZUAY|SIGSIG|31099,7100|20275,8800|0,0000|0,0000|0,0000|34514,8300|8443,7500|0,0000|310,0000|43834,5900|51375,5900
2025|1|E|AZUAY|SIGSIG|0,0000|31150,2100|0,0000|0,0000|0,0000|5608,7100|779,4400|0,0000|1270,2500|7700,9200|31150,2100
2025|1|Q|LOS RIOS|VINCES|7018,2900|63761,7600|0,0000|0,0000|0,0000|34537,8600|32819,5100|0,0000|0,0000|67357,3700|70780,0500
2025|1|Q|LOJA|CALVAS|11273,0700|13697,3500|0,0000|0,0000|0,0000|8491,0900|11214,3100|0,0000|6500,0000|26205,4000|24970,4200
2025|1|N|BOLIVAR|SAN MIGUEL|4024,6700|1780,0000|0,0000|0,0000|0,0000|893,4600|233,4300|0,0000|0,0000|1126,8900|5804,6700
2025|1|F|IMBABURA|ANTONIO ANTE|186124,7600|445,0000|0,0000|14662,6200|0,0000|219722,8300|28758,0200|21949,6800|21778,9200|313249,2100|201232,3800
2025|1|M|TUNGURAHUA|TISALEO|40429,0500|8252,0500|0,0000|0,0000|0,0000|41674,7500|3569,1500|0,0000|124,5200|49278,1400|48681,1000
2025|1|B|SUCUMBIOS|SHUSHUFINDI|17620,0000|8974,9400|0,0000|0,0000|1288200,0000|510602,7700|86798,8100|0,0000|0,0000|597401,5800|1314794,9400
2025|1|J|LOS RIOS|MONTALVO|30019,4900|3429,3400|0,0000|0,0000|0,0000|24040,2000|6427,0100|0,0000|0,0000|30467,2100|33448,8300
2025|1|J|MANABI|JUNIN|13052,2500|0,0000|0,0000|0,0000|0,0000|7896,9200|136,0300|0,0000|0,0000|8032,9500|13052,2500
2025|1|A|GUAYAS|SIMON BOLIVAR|81323,7600|2582346,3100|0,0000|0,0000|0,0000|184954,5600|1384339,9600|0,0000|75244,6100|1652117,2900|2663670,0700
2025|1|G|BOLIVAR|CHIMBO|559891,3600|158414,0200|0,0000|1169,1000|0,0000|516016,3400|183102,7900|0,0000|6608,9400|706642,4300|719474,4800
2025|1|S|AZUAY|GUALACEO|52997,6600|50913,2300|0,0000|0,0000|2672,0800|49226,6100|14025,4800|0,0000|1857,4500|65116,7300|106582,9700
2025|1|C|CHIMBORAZO|PENIPE|234,7500|0,0000|0,0000|0,0000|0,0000|2859,8500|26,9600|0,0000|0,0000|2886,8100|234,7500
2025|1|H|MORONA SANTIAGO|SUCUA|35371,5300|182891,3900|0,0000|5714,2800|0,0000|100080,5500|135268,0500|0,0000|3480,1800|238878,4800|223977,2000
2025|1|A|SUCUMBIOS|SUCUMBIOS|0,0200|2500,0200|0,0000|0,0000|231,0000|1392,3900|854,0300|0,0000|0,0000|2331,1800|2731,0400
2025|1|H|AZUAY|GUALACEO|49342,6600|315538,1800|0,0000|41618,2100|0,0000|78557,9800|214354,8100|0,0000|5234,8000|301479,8900|406499,0500
2025|1|G|GALAPAGOS|ISABELA|188113,1200|108682,3100|0,0000|13649,0100|0,0000|275056,7700|136605,4300|500,0000|170,0000|438392,8400|310444,4400
2025|1|C|LOS RIOS|BABA|12974,9800|25927,0100|0,0000|0,0000|0,0000|20990,3000|8245,6700|0,0000|2698,0000|31933,9700|38901,9900
2025|1|B|EL ORO|ZARUMA|134450,3200|1612603,4900|0,0000|0,0000|3347277,9900|2148309,7800|720148,0400|0,0000|60528,8100|2992592,7400|5094331,8000
2025|1|L|LOJA|LOJA|2012689,4300|365170,8000|3009,3200|0,0000|0,0000|824755,6100|1046949,2300|4,6300|61053,1700|1956031,4400|2380869,5500
2025|1|C|MANABI|SUCRE|43004,7900|599595,8100|0,0000|3465,0000|13495337,9100|1177710,9100|10595879,8300|0,0000|73785,6000|11852072,5900|14141403,5100
2025|1|F|BOLIVAR|CHILLANES|695,6500|755,2000|0,0000|0,0000|0,0000|14253,3000|249,0000|0,0000|0,0000|17537,6100|1450,8500
2025|1|O|EL ORO|PASAJE|5266,5800|676323,5600|0,0000|0,0000|0,0000|356739,8700|34247,0100|0,0000|10462,0400|401448,9200|681590,1400
2025|1|O|MORONA SANTIAGO|SUCUA|21130,3600|114396,1000|0,0000|0,0000|0,0000|128753,6100|48002,1900|0,0000|0,0000|176755,8000|135526,4600
2025|1|P|PASTAZA|PASTAZA|26318,9000|25823,7500|0,0000|0,0000|0,0000|275492,0500|20896,9100|0,0000|6373,4400|304838,5900|52142,6500
2025|1|O|EL ORO|ZARUMA|5681,4500|80738,9800|0,0000|0,0000|0,0000|101077,3200|4985,3000|0,0000|1150,0000|107212,6200|86420,4300
2025|1|B|MANABI|PEDERNALES|0,0000|0,0000|0,0000|0,0000|0,0000|155,0700|0,0000|0,0000|0,0000|155,0700|0,0000
2025|1|M|CHIMBORAZO|PENIPE|314731,5400|5619,5700|0,0000|7817,1400|3005,0000|304060,2200|14707,3800|0,0000|7337,4900|339078,2200|331173,2500
2025|1|E|SUCUMBIOS|CUYABENO|0,0000|0,0000|0,0000|0,0000|0,0000|459,0100|0,0000|0,0000|0,0000|459,0100|0,0000
2025|1|S|EL ORO|MARCABELI|1094,7000|3077,0000|0,0000|0,0000|0,0000|3705,7600|16248,8900|0,0000|0,0000|19954,6500|4171,7000
2025|1|B|BOLIVAR|GUARANDA|394,1300|2949,2800|0,0000|0,0000|0,0000|986,0000|2653,3800|0,0000|0,0000|3639,3800|3343,4100
2025|1|L|IMBABURA|OTAVALO|421506,5800|39710,5500|0,0000|0,0000|18632,0000|219402,1100|34455,7300|0,0000|7194,7600|270490,8600|479849,1300
2025|1|G|MORONA SANTIAGO|PALORA|586101,3400|529567,1200|0,0000|13634,4700|199747,8000|644416,0300|531707,4900|80,0000|8044,5300|1203152,0200|1329050,7300
2025|1|A|CHIMBORAZO|COLTA|4420,2100|48982,8100|0,0000|0,0000|0,0000|7108,4100|19870,2900|0,0000|0,0000|26978,7000|53403,0200
2025|1|S|GALAPAGOS|SAN CRISTOBAL|52844,4400|3935,5200|0,0000|0,0000|0,0000|28046,5100|6011,5000|0,0000|1869,0000|35927,0100|56779,9600
2025|1|E|GUAYAS|SANTA LUCIA|0,0000|5803,6100|0,0000|0,0000|0,0000|46390,0600|22222,8700|0,0000|0,0000|68612,9300|5803,6100
2025|1|F|ZAMORA CHINCHIPE|CHINCHIPE|17038,2400|0,0200|0,0000|0,0000|0,0000|143752,1300|704,2300|0,0000|10000,0000|186766,6600|17038,2600
2025|1|I|SUCUMBIOS|SHUSHUFINDI|540636,9000|27144,5200|3447,2100|0,0000|0,0000|313524,5200|111900,1600|0,0000|7799,1800|439042,0400|571228,6300
2025|1|O|LOS RIOS|URDANETA|0,0000|0,0000|0,0000|0,0000|0,0000|101167,7300|18082,0700|0,0000|0,0000|119249,8000|0,0000
2025|1|O|EL ORO|MARCABELI|0,0000|0,0000|0,0000|0,0000|0,0000|33524,2100|9111,6900|0,0000|0,0000|42635,9000|0,0000
2025|1|J|LOS RIOS|PUEBLO VIEJO|71416,1700|32509,8700|0,0000|0,0000|0,0000|29862,1000|13692,9700|0,0000|0,0000|43555,0700|103926,0400
2025|1|O|AZUAY|NABON|3890,4400|20101,3800|0,0000|0,0000|0,0000|103484,9800|13754,8600|0,0000|0,0000|117239,8400|23991,8200
2025|1|O|MANABI|PUERTO LOPEZ|5813,0800|1027,5600|0,0000|0,0000|0,0000|27962,3100|411,0000|0,0000|0,0000|28373,3100|6840,6400
2025|1|S|LOS RIOS|VINCES|79074,5500|89703,5400|0,0000|0,0000|0,0000|84510,0500|31048,7400|0,0000|3960,3500|119519,1400|168778,0900
2025|1|B|EL ORO|PASAJE|0,0000|5,0000|0,0000|18666,0000|0,0000|161193,4600|23168,5200|0,0000|0,0000|184361,9800|18671,0000
2025|1|C|BOLIVAR|CHILLANES|1881,5100|427351,4900|0,0000|0,0000|0,0000|39594,3300|320350,4100|0,0000|1150,0000|361094,7400|429233,0000
2025|1|C|CHIMBORAZO|CHAMBO|118825,1700|45417,8700|0,0000|16901,0800|0,0000|135976,5600|87950,8000|0,0000|2053,4500|230546,5200|181144,1200
2025|1|L|PASTAZA|MERA|13155,1300|20760,1000|0,0000|0,0000|0,0000|16117,0000|15645,0100|0,0000|30,0000|31792,0100|33915,2300
2025|1|S|MORONA SANTIAGO|SANTIAGO|12874,2500|8655,2500|0,0000|0,0000|0,0000|5951,3300|986,9700|0,0000|0,0000|6974,2600|21529,5000
2025|1|M|GUAYAS|NOBOL|19421,8300|4258,5700|0,0000|0,0000|0,0000|24305,8400|8591,9100|0,0000|0,0000|32897,7500|23680,4000
2025|1|X|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|740,0000|0,0000|0,0000|0,0000|0,0000|167,8700|0,0000|0,0000|28,5000|196,3700|740,0000
2025|1|J|GUAYAS|EL TRIUNFO|259679,4300|11657,2900|0,0000|0,0000|0,0000|203476,8000|10898,1500|0,0000|11,0200|214385,9700|271336,7200
2025|1|U|PICHINCHA|QUITO|13137,3000|8845,0000|0,0000|0,0000|1600,0000|389650,8900|120752,1700|610,0000|29027,7700|541903,3200|23582,3000
2025|1|E|LOS RIOS|MONTALVO|0,0000|825,0000|0,0000|0,0000|0,0000|91,3100|460,0000|0,0000|230,0000|781,3100|825,0000
2025|1|H|GUAYAS|ISIDRO AYORA|8612,5000|121864,0000|0,0000|4379,9800|0,0000|25972,1000|41790,3400|0,0000|0,0000|67762,4400|134856,4800
2025|1|P|AZUAY|GUACHAPALA|0,0000|0,0000|0,0000|0,0000|0,0000|316,7000|672,4000|0,0000|0,0000|989,1000|0,0000
2025|1|D|GALAPAGOS|SANTA CRUZ|2778,0000|0,0000|0,0000|0,0000|0,0000|248,9000|150,0000|0,0000|860,0000|1258,9000|2778,0000
2025|1|E|CARCHI|BOLIVAR|0,0000|15475,4100|0,0000|0,0000|0,0000|4829,9400|735,2500|0,0000|324,4900|5897,3000|15475,4100
2025|1|D|GUAYAS|NARANJAL|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|R|CHIMBORAZO|CHAMBO|304,0000|946,0000|0,0000|0,0000|0,0000|1252,1500|596,5700|0,0000|0,0000|1848,7200|1250,0000
2025|1|W|COTOPAXI|SALCEDO|100,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|100,0000
2025|1|Q|MORONA SANTIAGO|SUCUA|2271,7800|31267,4600|0,0000|0,0000|0,0000|27873,4000|10655,3800|0,0000|635,0000|39163,7800|33539,2400
2025|1|I|MANABI|PAJAN|12349,0300|7693,9500|0,0000|0,0000|0,0000|14419,7200|1223,2800|0,0000|0,0000|15643,0000|20042,9800
2025|1|Q|MANABI|ROCAFUERTE|2218,2100|163629,2600|0,0000|0,0000|0,0000|57546,1700|65707,5100|0,0000|340,0000|123593,6800|165847,4700
2025|1|L|GUAYAS|LOMAS DE SARGENTILLO|6105,0300|1750,0000|0,0000|0,0000|0,0000|1210,7500|6849,3800|0,0000|0,0000|8060,1300|7855,0300
2025|1|J|BOLIVAR|CHIMBO|14039,3700|731,0200|0,0000|0,0000|0,0000|13593,7300|176,4500|0,0000|0,0000|13770,1800|14770,3900
2025|1|O|CHIMBORAZO|COLTA|4845,7100|26151,8000|0,0000|0,0000|0,0000|80938,9100|14877,6500|0,0000|1282,5000|97099,0600|30997,5100
2025|1|B|CAÑAR|CAÑAR|0,0000|0,0100|0,0000|540,0000|0,0000|2525,9700|522,8100|0,0000|3148,5300|6215,2100|540,0100
2025|1|E|ZAMORA CHINCHIPE|YANTZAZA|95652,1700|3662,7500|0,0000|0,0000|0,0000|31067,6500|3441,6900|0,0000|25,5000|34534,8400|99314,9200
2025|1|B|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|88677,5000|0,0000|0,0000|0,0000|0,0000|6896,7700|941,6000|0,0000|0,0000|7838,3700|88677,5000
2025|1|Q|MANABI|PAJAN|1047,3900|3365,0100|0,0000|0,0000|0,0000|5103,9900|838,0800|0,0000|0,0000|5942,0700|4412,4000
2025|1|J|LOS RIOS|PALENQUE|0,1100|0,0000|0,0000|0,0000|0,0000|0,1000|0,0000|0,0000|0,0000|0,1000|0,1100
2025|1|N|LOS RIOS|MOCACHE|1915,5300|16843,0000|0,0000|0,0000|0,0000|2003,0900|9805,2500|0,0000|0,0000|11808,3400|18758,5300
2025|1|P|MANABI|PICHINCHA|2320,0000|0,0000|0,0000|0,0000|0,0000|848,8500|0,0000|0,0000|0,0000|848,8500|2320,0000
2025|1|K|PICHINCHA|PUERTO QUITO|0,0000|1,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1,0000
2025|1|B|SUCUMBIOS|CASCALES|279,6000|14536,0000|0,0000|0,0000|0,0000|11279,7000|500,7900|0,0000|0,0000|11950,5800|14815,6000
2025|1|I|CARCHI|MIRA|16817,6500|1775,7000|0,0000|0,0000|0,0000|4066,0300|9699,3500|0,0000|51,2000|13816,5800|18593,3500
2025|1|Q|IMBABURA|PIMAMPIRO|0,0000|11411,4500|0,0000|0,0000|0,0000|2078,2100|4596,5600|0,0000|344,0000|7018,7700|11411,4500
2025|1|J|ESMERALDAS|ELOY ALFARO|45577,3300|3600,1000|0,0000|0,0000|0,0000|8100,1500|1829,1100|0,0000|0,0000|9929,2600|49177,4300
2025|1|E|CAÑAR|LA TRONCAL|300,0000|19518,9400|0,0000|0,0000|0,0000|9102,9800|1258,1100|0,0000|442,4800|10885,8400|19818,9400
2025|1|Q|MORONA SANTIAGO|TAISHA|14488,4400|800,0100|0,0000|0,0000|0,0000|25216,2000|0,0000|0,0000|0,0000|25216,2000|15288,4500
2025|1|R|LOJA|MACARA|72,8800|0,0000|0,0000|0,0000|120,0000|348,1000|0,0000|0,0000|0,0000|348,1000|192,8800
2025|1|S|EL ORO|LAS LAJAS|1123,8100|1962,2500|0,0000|0,0000|0,0000|453,6300|181,0000|0,0000|0,0000|830,1100|3086,0600
2025|1|B|LOS RIOS|QUEVEDO|4602,4800|0,0000|0,0000|0,0000|0,0000|0,0000|1870,2000|0,0000|0,0000|1870,2000|4602,4800
2025|1|N|LOS RIOS|MONTALVO|18066,1000|100,0000|0,0000|1939,9600|0,0000|3959,9000|1638,0200|0,0000|0,0000|5597,9200|20106,0600
2025|1|K|LOJA|MACARA|624,5100|0,0000|0,0000|0,0000|0,0000|4081,7200|2287,0100|0,0000|520,0000|6888,7300|624,5100
2025|1|S|ZAMORA CHINCHIPE|CHINCHIPE|1112,4100|200,0100|0,0000|0,0000|0,0000|3454,9300|238,0200|0,0000|126,0000|3883,3300|1312,4200
2025|1|P|CHIMBORAZO|GUAMOTE|1867,4200|2354,0100|0,0000|0,0000|0,0000|4553,8700|5746,6700|0,0000|48,0000|10348,5400|4221,4300
2025|1|Q|LOJA|ESPINDOLA|0,0000|0,0000|0,0000|0,0000|0,0000|82,2100|739,0500|0,0000|0,0000|821,2600|0,0000
2025|1|F|GUAYAS|COLIMES|70,0000|0,0000|0,0000|0,0000|0,0000|500,0000|0,0000|0,0000|0,0000|500,0000|70,0000
2025|1|X|CARCHI|TULCAN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|K|CAÑAR|LA TRONCAL|194,8600|0,0000|0,0000|0,0000|0,0000|3737,5700|0,0000|0,0000|0,0000|3737,5700|194,8600
2025|1|B|MORONA SANTIAGO|LIMON - INDANZA|287411,4900|325198,7300|0,0000|2385,5600|0,0000|154550,8200|51165,3600|0,0000|9658,2800|215374,4600|614995,7800
2025|1|R|MANABI|PAJAN|996,0000|863,8000|0,0000|0,0000|0,0000|1181,9900|7,8400|0,0000|0,0000|1189,8300|1859,8000
2025|1|K|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|0,0000|0,0000|0,0000|0,0000|70,7300|0,0000|0,0000|0,0000|70,7300|0,0000
2025|1|R|BOLIVAR|SAN MIGUEL|0,0100|0,0100|0,0000|0,0000|0,0000|59,3900|410,6400|0,0000|0,0000|470,0300|0,0200
2025|1|P|PICHINCHA|SAN MIGUEL DE LOS BANCOS|87,4900|0,0000|0,0000|0,0000|0,0000|156,4000|0,0000|0,0000|0,0000|156,4000|87,4900
2025|1|E|NAPO|EL CHACO|52243,3000|0,0000|0,0000|0,0000|0,0000|391,4700|26,5000|0,0000|0,0000|417,9700|52243,3000
2025|1|R|AZUAY|SEVILLA DE ORO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|T|MANABI|JUNIN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|Q|AZUAY|SAN FERNANDO|214,7000|1682,0500|0,0000|0,0000|0,0000|1691,3900|1724,7000|0,0000|0,0000|3416,0900|1896,7500
2025|1|T|IMBABURA|COTACACHI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|I|ZAMORA CHINCHIPE|PALANDA|101,5200|4929,5000|0,0000|0,0000|0,0000|1496,1800|945,1400|0,0000|0,0000|2441,3200|5031,0200
2025|1|Q|AZUAY|EL PAN|0,0000|0,0000|0,0000|0,0000|0,0000|104,5000|2,5500|0,0000|0,0000|107,0500|0,0000
2025|1|M|MORONA SANTIAGO|SAN JUAN BOSCO|3650,1600|106,2700|0,0000|0,0000|0,0000|10526,6200|608,6400|0,0000|0,0000|11855,4200|3756,4300
2025|1|V|LOJA|PUYANGO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|D|EL ORO|PASAJE|0,0000|0,0000|0,0000|0,0000|0,0000|4470,8800|26,0000|0,0000|0,0000|4496,8800|0,0000
2025|1|E|MORONA SANTIAGO|TAISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|E|LOJA|SARAGURO|0,0000|4163,9900|0,0000|0,0000|0,0000|1253,9600|414,2800|0,0000|48,5000|1716,7400|4163,9900
2025|1|C|MORONA SANTIAGO|TAISHA|1663,0900|0,0100|0,0000|0,0000|0,0000|5975,1400|2713,2900|0,0000|0,0000|8688,4300|1663,1000
2025|1|Q|TUNGURAHUA|CEVALLOS|512,0000|36784,0000|0,0000|0,0000|0,0000|7277,6700|16371,2100|0,0000|1658,1900|25307,0700|37296,0000
2025|1|C|ZAMORA CHINCHIPE|PAQUISHA|4949,9500|216649,1400|0,0000|0,0000|0,0000|31647,2000|17284,4500|0,0000|1055,9600|52612,8600|221599,0900
2025|1|O|AZUAY|GUACHAPALA|809,5700|8448,4800|0,0000|0,0000|0,0000|13992,6100|6709,1700|0,0000|0,0000|20701,7800|9258,0500
2025|1|R|GUAYAS|CORONEL MARCELINO MARIDUEÑA|310,0000|0,0100|0,0000|0,0000|0,0000|309,0000|0,0000|0,0000|0,0000|309,0000|310,0100
2025|1|N|AZUAY|SAN FERNANDO|86,9600|2100,0000|0,0000|0,0000|0,0000|9053,2600|0,0000|0,0000|0,0000|9053,2600|2186,9600
2025|1|R|CHIMBORAZO|GUAMOTE|0,0000|1,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1,0000
2025|1|F|CARCHI|BOLIVAR|31326,4400|361,5000|0,0000|3884,4200|0,0000|28835,5700|10887,4100|0,0000|467,9000|58764,5000|35572,3600
2025|1|E|MANABI|PEDERNALES|0,0000|170678,0800|0,0000|0,0000|0,0000|1041,4500|9372,7700|0,0000|0,0000|10414,2200|170678,0800
2025|1|Q|ZAMORA CHINCHIPE|NANGARITZA|3235,1100|0,0000|0,0000|0,0000|0,0000|1985,0000|0,0000|0,0000|0,0000|1985,0000|3235,1100
2025|1|R|NAPO|QUIJOS|2153,3000|250,0000|0,0000|0,0000|0,0000|269,4300|4500,0000|0,0000|0,0000|4769,4300|2403,3000
2025|1|R|AZUAY|SANTA ISABEL|0,0300|1100,0000|0,0000|0,0000|0,0000|468,2000|71,7900|0,0000|0,0000|539,9900|1100,0300
2025|1|K|ESMERALDAS|RIO VERDE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|K|CHIMBORAZO|GUANO|0,0000|0,0100|0,0000|0,0000|0,0000|682,3700|660,6600|0,0000|549,0000|1892,0300|0,0100
2025|1|D|SUCUMBIOS|SHUSHUFINDI|3377,4700|0,0000|0,0000|0,0000|0,0000|1786,6500|166,0000|0,0000|0,0000|1952,6500|3377,4700
2025|1|V|LOS RIOS|QUINSALOMA|0,0000|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2025|1|B|COTOPAXI|PUJILI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|L|LOJA|GONZANAMA|5193,7600|9851,2000|0,0000|0,0000|0,0000|1353,8900|1248,7100|0,0000|0,0000|2602,6000|15044,9600
2025|1|T|LOJA|MACARA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|K|COTOPAXI|LA MANA|5650,9200|2423,1500|0,0000|0,0000|0,0000|58173,2300|10990,1600|0,0000|593,0000|69756,3900|8074,0700
2025|1|D|LOS RIOS|PUEBLO VIEJO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|F|CHIMBORAZO|GUAMOTE|4001,2800|1770,0100|0,0000|0,0000|0,0000|22329,1900|1908,4800|0,0000|4000,0000|37859,2000|5771,2900
2025|1|N|AZUAY|PUCARA|5901,5100|0,0000|0,0000|0,0000|0,0000|5458,2700|567,5300|0,0000|0,0000|6326,7500|5901,5100
2025|1|O|LOS RIOS|VALENCIA|0,0000|35414,7600|0,0000|0,0000|0,0000|299833,7700|1761,0500|0,0000|87,0000|301692,3900|35414,7600
